59008,0,0,-45,-19,-787,13,0,0,0,0,497,497,497,497,0,0,0,0
59108,0,0,14,25,0,-39,0,0,0,0,489,432,497,487,0,0,0,0
59208,0,0,-50,-17,-19,-1,0,0,0,0,498,366,498,465,0,0,0,0
59308,0,0,42,-31,-18,-14,0,0,0,0,496,497,497,492,0,0,0,0
59408,0,0,-25,-3,-6,-13,0,0,0,0,494,489,492,489,0,0,0,0
59508,0,0,-29,6,-11,-26,0,0,0,0,494,497,497,497,0,0,0,0
59608,0,0,-8,-4,78,9,0,0,0,0,485,475,496,462,0,0,0,0
59708,0,0,25,0,-13,4,0,0,0,0,493,416,494,463,0,0,0,0
59808,0,0,-17,22,-14,6,0,0,0,0,493,483,501,499,0,0,0,0
59908,0,0,0,-48,-22,4,0,0,0,0,398,497,472,484,0,0,0,0
60008,4,800,-22,48,9,14,1,1,1,1,495,471,492,491,0,0,0,0
60108,4,800,59,-11,-39,907,1,1,1,1,497,498,497,497,0,0,0,0
60208,4,800,9,-22,14,798,1,1,1,1,494,496,495,496,0,0,0,0
60308,4,800,-35,-33,8,835,1,1,1,1,457,492,495,496,0,0,0,0
60408,4,800,22,-63,8,708,1,1,1,1,494,498,495,497,0,0,0,0
60508,4,800,16,-18,-18,764,1,1,1,1,499,502,502,494,0,0,0,0
60608,4,800,22,-48,-11,777,1,1,1,1,497,498,488,497,0,0,0,0
60708,4,800,-41,-3,-12,825,1,1,1,1,496,494,419,497,0,0,0,0
60808,4,800,39,45,34,843,1,1,1,1,490,494,497,498,0,0,0,0
60908,4,800,51,28,18,764,1,1,1,1,468,454,497,491,0,0,0,0
61008,4,800,-12,-22,-18,821,1,1,1,1,494,497,497,496,0,0,0,0
61108,4,800,-1,19,11,816,1,1,1,1,496,498,497,497,0,0,0,0
61208,4,800,38,-32,14,804,1,1,1,1,497,495,496,497,0,0,0,0
61308,4,800,-26,9,34,817,1,1,1,1,471,498,498,497,0,0,0,0
61408,4,800,11,-17,2,760,1,1,1,1,497,493,496,497,0,0,0,0
61508,4,800,21,39,-19,813,1,1,1,1,496,469,497,497,0,0,0,0
61608,4,800,6,-4,-35,801,1,1,1,1,498,495,497,497,0,0,0,0
61708,4,800,69,-1,34,773,1,1,1,1,497,498,497,497,0,0,0,0
61808,4,800,-19,-12,-12,800,1,1,1,1,496,494,496,497,0,0,0,0
61908,4,800,-9,-51,12,721,1,1,1,1,498,487,496,494,0,0,0,0
62008,4,-800,-29,13,68,748,1,1,1,1,497,468,497,497,0,0,0,0
62108,4,-800,6,-26,255,-996,1,1,1,1,497,470,497,494,0,0,0,0
62208,4,-800,-51,47,3,-779,1,1,1,1,497,495,497,494,0,0,0,0
62308,4,-800,-14,-14,13,-842,1,1,1,1,497,465,495,497,0,0,0,0
62408,4,-800,48,-256,33,-737,1,1,1,1,498,480,497,491,0,0,0,0
62508,4,-800,-26,-24,-6,-775,1,1,1,1,498,498,498,498,0,0,0,0
62608,4,-800,-6,37,-8,-801,1,1,1,1,497,499,497,497,0,0,0,0
62708,4,-800,32,9,-21,-757,1,1,1,1,496,454,497,498,0,0,0,0
62808,4,-800,-29,7,66,-847,1,1,1,1,493,454,498,493,0,0,0,0
62908,4,-800,-24,24,-18,-813,1,1,1,1,497,498,497,497,0,0,0,0
63008,4,-800,-29,8,1,-783,1,1,1,1,497,498,495,495,0,0,0,0
63108,4,-800,-48,-18,-22,-793,1,1,1,1,494,493,497,494,0,0,0,0
63208,4,-800,4,11,-22,-783,1,1,1,1,495,499,498,498,0,0,0,0
63308,4,-800,48,26,22,-469,1,1,1,1,496,495,494,494,0,0,0,0
63408,4,-800,-31,-59,-13,-789,1,1,1,1,497,497,497,498,0,0,0,0
